pros:  the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so.	battery life	1
Disappointing for such a lovely screen and at a reasonable price	screen	1
Disappointing for such a lovely screen and at a reasonable price	price	1
The only bad thing about it is they give you the worst batteries possible.	batteries	0
Good price.	price	1
THE MOTHERBOARD IS DEAD !	MOTHERBOARD	0
the speed is fine.	speed	1
Hmmm - that high failure rate sure isn't reflected in the retail price.	retail price	0
It was not clear that the Microsoft Student Edition that was loaded on the computer, was a six month trial.	Microsoft Student Edition	0
Good for every day computing and web browsing.	web browsing	1
Good for every day computing and web browsing.	every day computing	1
Also, I have had alot of trouble with the keys sticking and will not type correctly.	keys	0
Excellent LED monitor and well equipped.	LED monitor	1
This process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.	mother board	0
This process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.	hard drive	0
Without a doubt, the *design* of this laptop is fantastic.	design	1
I couldn't believe how long the battery lasted on a single charge.	battery	1
I couldn't believe how long the battery lasted on a single charge.	charge	1
I could save ten essay papers and have hardly any memory left.	memory	0
Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.	gaming	1
But the biggest pain is that tech support is not available 24/7.	tech support	0
The backlit keys are wonderful when you are working in the dark.	backlit keys	1
I chose the iBookG4, a laptop that is an attractive computer with a large screen big enough to please anyone.	screen	1
The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.	Safari internet browser	0
The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.	firefox	1
Everything about the Mac is not only visually appealing, but very easy to use.	use	1
I know what 7 hrs of battery looks like.	battery	1
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.	Windows 7 starter	0
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.	Windows 7	1
THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.	KEYBOARD FUNCTION	0
The DVD drive randomly pops open when it is in my backpack as well, which is annoying.	DVD drive	0
Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.	microphone	1
I dual boot with Linux and that other security-prone OS and it performs flawlessly.	performs	1
The difference is the Toshiba had a lot more memory and hard drive space.	memory	1
The difference is the Toshiba had a lot more memory and hard drive space.	hard drive space	1
There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.	firewire cable system	0
Seems like maybe a bad shipment from Toshiba.	shipment	0
OS X is solid with lots of innovations such as quicklook which save heaps of time.	OS X	1
